,channelid,videoid,video_title,video_description,topiccategories,videothumbnails,videotags,videocommentcount,videodislikecount,videolikeCount,videoviewcount,categoryId
173,UCrUbqTCagwsaP2Fmr0p1TsA,OKCV9AyMVN4,Meeting One Direction &amp; This Is Us Premiere,"Meeting and Interviewing One Direction and attending the ""This Is Us"" Premiere My Interview: http://bitly.com/1d4w5yL BEST 48 HOURS OF MY LIFE People in ...",['Entertainment'],https://i.ytimg.com/vi/OKCV9AyMVN4/hqdefault.jpg,"['One Direction', 'One', 'Direction', 'Premiere', 'This Is Us', 'Film', 'Harry Styles', 'Niall Horan', 'Zayn Malik', 'Liam Payne', 'Louis Tomlinson', 'Perfume', 'Red Carpet', 'Interview', 'Zoella', 'Morezoella', 'Zozeebo', 'zoe', 'sugg', 'tanya burr', 'alfie deyes', 'pointlessblog', 'marcus butler', 'murcusbutlertv', 'yougeneration', 'alex zayn', 'simon cowell', '1D', 'Vlog', 'British', 'Joey Graceffa', 'Louise', 'SprinkleofGlitter', 'Jim Chapman', 'McFly', 'Meeting']",8141,1357,137736,4914019,24
174,UCrUbqTCagwsaP2Fmr0p1TsA,M_36iI86MJc,Wrapping Everything Up For Christmas | VLOGMAS,"Wrapping Everything Up For Christmas VLOGMAS Links below marked with a ""*"" are ad - affiliate links - which means I receive a percentage of the revenue ...",['Lifestyle'],https://i.ytimg.com/vi/M_36iI86MJc/hqdefault.jpg,"['Zoe Sugg', 'vlog', 'Zoella', 'makeup', 'grwm', 'get ready with me', 'cosmetics', 'Nala', 'pug', 'weekly vlog', 'daily', 'vlogging', 'vlogmas', 'shopping', 'food', 'wrapping', 'festive', 'christmas', 'table', 'decor', 'timelapse', 'tree', 'decorate']",204,179,16544,463237,22
175,UCmh5gdwCx6lN7gEC20leNVA,RHPrkc44oDg,I MARRIED MY BEST FRIENDS MOM!! (PROPOSAL),One of the best days of my life! MY MOST POPULAR MERCH IS HERE: https://fanjoy.co/collections/david-dobrik SUBSCRIBE TO JOE HE IS GREAT: ...,,https://i.ytimg.com/vi/RHPrkc44oDg/hqdefault.jpg,"['david', 'dobrik', 'vlog', 'vlogger', 'how', 'to', 'first', 'time', 'dating', 'try', 'not', 'laugh', 'marriage', 'proposal', 'she', 'said', 'yes', 'mom', 'jason', 'nash', 'reaction', 'react', 'cry', 'laughing', 'emotional', 'montage', 'hawaii', 'vacation', 'zane', 'hijazi', 'heath', 'hussar', 'corinna', 'kopf', 'best', 'friends', 'surprise']",36613,4956,797262,12737833,22
176,UCmh5gdwCx6lN7gEC20leNVA,4qmEStMNybg,SHE FOUND OUT THE TRUTH!! (EMOTIONAL),Follow me on insta quick! instagram.com/daviddobrik Thanks SeatGeek for sponsoring the video. Use code DAVID for $20 off your first order: ...,,https://i.ytimg.com/vi/4qmEStMNybg/hqdefault.jpg,"['david', 'dobrik', 'vlog', 'vlogger', 'how', 'to', 'dating', 'boyfriend', 'try', 'not', 'laugh', 'challenge', 'surprise', 'emotional', 'zane', 'hijazi', 'heath', 'hussar', 'comedy', 'best', 'reaction', 'react', 'vacation', 'jason', 'nash', 'crying', 'cry', 'she', 'found', 'out', 'the', 'truth', 'california']",21255,4082,757530,17993534,22
177,UCmh5gdwCx6lN7gEC20leNVA,-v_8ed2_2xc,SURPRISING SON WITH DREAM CAR!! (FREAKOUT),Follow me on insta quick! https://instagram.com/daviddobrik Thanks SeatGeek for sponsoring the video. Use code DAVID for $20 off your first order: ...,,https://i.ytimg.com/vi/-v_8ed2_2xc/hqdefault.jpg,"['david', 'dobrik', 'vlog', 'vlogger', 'emotional', 'surprise', 'surprising', 'father', 'dad', 'family', 'mom', 'crying', 'tears', 'reaction', 'how', 'to', 'dating', 'boyfriend', 'girlfriend', 'first', 'time', 'joe', 'natalie', 'zane', 'hijazi', 'heath', 'hussar', 'comedy', 'alex', 'ernst']",21392,3455,768727,12726016,22
178,UCmh5gdwCx6lN7gEC20leNVA,dO6GDZ7UQ1I,SURPRISING MY BEST FRIEND WITH A NEW TESLA!!,I surprised Alex Ernst with a new tesla :) Thanks to SeatGeek for sponsoring the video. Use code DAVID for $20 off your first order: https://sg.app.link/david MY ...,,https://i.ytimg.com/vi/dO6GDZ7UQ1I/hqdefault.jpg,"['david', 'dobrik', 'vlog', 'vlogger', 'how', 'to', 'dating', 'boyfriend', 'girlfriend', 'try', 'not', 'laugh', 'cringe', 'cry', 'challenge', 'relationship', 'first', 'time', 'emotional', 'react', 'reaction', 'best', 'friend', 'tesla', 'car', 'brand', 'new', 'comedy', 'punny', 'throwback']",45320,2426,870887,15572534,22
179,UCmh5gdwCx6lN7gEC20leNVA,6v692EHRY-g,HE SHOULD NOT HAVE DONE THIS!! (BAD IDEA),We all go to Coachella... Josh Peck checks out my new Ferrari! MY MOST POPULAR MERCH IS HERE: https://fanjoy.co/collections/david-dobrik SUBSCRIBE ...,['Music'],https://i.ytimg.com/vi/6v692EHRY-g/hqdefault.jpg,"['david', 'dobrik', 'vlog', 'vlogger', 'how', 'to', 'dating', 'boyfriend', 'girlfriend', 'try', 'not', 'laugh', 'challenge', 'coachella', 'first', 'time', 'montage', 'reaction', 'react', 'friend', 'surprise', 'emotional', 'new', 'car', 'ferrari', 'sports', 'swimming', 'song', 'singing', 'fun']",14439,3578,619978,15033468,22
180,UCmh5gdwCx6lN7gEC20leNVA,iDCFgMYnkcs,SURPRISING JOSH PECK WITH MIRANDA COSGROVE!!,This was the best day of my year. Fun Drake and Josh reunion Go follow Miranda on insta and comment saying thank you for making davids year!,['Entertainment'],https://i.ytimg.com/vi/iDCFgMYnkcs/hqdefault.jpg,"['david', 'dobrik', 'jason', 'nash', 'how', 'to', 'dating', 'boyfriend', 'girlfriend', 'relationship', 'josh', 'peck', 'drake', 'and', 'meghan', 'miranda', 'cosgrove', 'try', 'not', 'laugh', 'cry', 'emotional', 'surprise', 'first', 'time', 'show', 'reality', 'reunion', 'nickelodeon', 'nick', 'jonah', 'toddy', 'smith', 'icarly', 'carly', 'vine', 'viner']",41303,5760,1051771,22355215,22
181,UCmh5gdwCx6lN7gEC20leNVA,oslLIjuhXOI,GETTING MY WISDOM TEETH REMOVED!!,I get my final wisdom teeth removed!! Thanks to SeatGeek for sponsoring the video. Use code DAVID for $20 off your first order: https://sg.app.link/david Imagine ...,"['Health', 'Lifestyle']",https://i.ytimg.com/vi/oslLIjuhXOI/hqdefault.jpg,"['david', 'dobrik', 'vlog', 'vlogger', 'dentist', 'how', 'to', 'dating', 'boyfriend', 'girflriend', 'try', 'not', 'laugh', 'challenge', 'react', 'reaction', 'first', 'time', 'wisdom', 'heath', 'hussar', 'zane', 'hijazi', 'comedy', 'reaity', 'taken', 'out']",15280,4564,738578,19967165,22
182,UCmh5gdwCx6lN7gEC20leNVA,be9jYtOPa4w,SURPRISING HIM WITH DREAM CAR!! (EMOTIONAL),He came out to his parents for the first time!! Thanks to SeatGeek for sponsoring the video. Use code DAVID for $20 off your first order: https://sg.app.link/david ...,['Entertainment'],https://i.ytimg.com/vi/be9jYtOPa4w/hqdefault.jpg,"['david', 'dobrik', 'vlog', 'vlogger', 'how', 'to', 'dating', 'boyfriend', 'girlfriend', 'relationship', 'try', 'not', 'laugh', 'comedy', 'reality', 'first', 'time', 'trisha', 'paytas', 'jason', 'nash', 'brand', 'new', 'car', 'surprise', 'emotional', 'freakout', 'reaction', 'alex', 'ernst', 'ilya', 'hometown', 'chicago', 'mercedes', 'crying', 'tears', 'react', 'cry', 'cringe']",22412,5768,574131,11727508,22
183,UCmh5gdwCx6lN7gEC20leNVA,oW1IwAmSgQM,HE CONFESSES LOVE TO MY BEST FRIEND!! (CUTE),He has had a crush on Natalie forever... GO GET THE NEW MERCH: fanjoy.co/dobrik SUBSCRIBE TO JOE HE IS GREAT: ...,['Lifestyle'],https://i.ytimg.com/vi/oW1IwAmSgQM/hqdefault.jpg,"['david', 'dobirk', 'vlog', 'vlogger', 'how', 'to', 'dating', 'boyfriend', 'girlfriend', 'jason', 'nash', 'natalie', 'try', 'not', 'laugh', 'cringe', 'reaction', 'react', 'first', 'time', 'wisdom', 'teeth', 'surrpise', 'emotional', 'tooth', 'crush', 'cry', 'vacatin']",15431,4516,686434,20226161,22
184,UCmh5gdwCx6lN7gEC20leNVA,S7nIdLimWbg,THIS SURPRISE MADE BOTH OF US CRY!! (FIRST TIME),This was one of my favorite surprises we've ever done!! Get Scottys music here: http://smarturl.it/79eywd Thank you for the help @1027KIISFM @DJTripleXL ...,,https://i.ytimg.com/vi/S7nIdLimWbg/hqdefault.jpg,"['david', 'dobrik', 'vlog', 'vlogger', 'how', 'to', 'dating', 'boyfriend', 'try', 'not', 'laugh', 'cry', 'cringe', 'challenge', 'compilation', 'funny', 'comedy', 'jason', 'nash', 'scottysure', 'song', 'first', 'time', 'singing', 'dancing', 'emotional', 'crying', 'react', 'reaction', 'heath', 'hussar', 'toddy', 'smith']",19222,2706,711646,18777551,22
185,UCmh5gdwCx6lN7gEC20leNVA,52kj2rAbA10,DAD SWITCHES LIVES WITH MY ASSISTANT!!,My assistant Natalie gets impersonated by Jason Nash Go watch more of Jason being natalie in his Instagram: https://www.instagram.com/jasonnash/?hl=en ...,['Entertainment'],https://i.ytimg.com/vi/52kj2rAbA10/hqdefault.jpg,"['david', 'dobrik', 'vlog', 'vlogger', 'how', 'to', 'try', 'not', 'laugh', 'cringe', 'challenge', 'reaction', 'react', 'first', 'time', 'dating', 'boyfriend', 'girlfriend', 'jason', 'nash', 'zane', 'hijazi', 'heath', 'hussar', 'alex', 'ernst', 'impersonation']",14146,4801,762186,24421033,22
186,UCmh5gdwCx6lN7gEC20leNVA,cl4Fv61rBxw,SINGING TO STRANGERS WITH CHARLIE PUTH!!,I drive around with Wayne Brady and Charlie Puth and they sing some songs :) CHECK OUT CHARLIES NEW SINGLE HERE: ...,['Entertainment'],https://i.ytimg.com/vi/cl4Fv61rBxw/hqdefault.jpg,"['david', 'dobrik', 'vlog', 'vlogger', 'how', 'to', 'dating', 'boyfriend', 'girlfriend', 'first', 'time', 'charlie', 'puth', 'new', 'single', 'jason', 'nash', 'zane', 'hijazi', 'carly', 'heath', 'hussar', 'wayne', 'brady', 'whose', 'line', 'is', 'it', 'anyway']",18133,8255,842628,21542251,22
187,UCmh5gdwCx6lN7gEC20leNVA,gZgNKAPiTZc,SURPRISE DREAM VACATION!! (FREAKOUT),We had a blast with this surprise Follow me on insta quick! https://instagram.com/daviddobrik Thank you RedBull for the fun ride ...,,https://i.ytimg.com/vi/gZgNKAPiTZc/hqdefault.jpg,"['david', 'dobrik', 'vlog', 'vlogger', 'how', 'to', 'dating', 'boyfriend', 'girlfriend', 'try', 'not', 'laugh', 'comedy', 'reality', 'date', 'first', 'time', 'ilya', 'surpruse', 'private', 'investigator', 'natalie', 'zane', 'hijazi', 'jason', 'nash', 'heath', 'hussar', 'carly', 'erin', 'surprising', 'emotional', 'vacation', 'crying', 'cryinge', 'challenge']",30600,6315,957858,21737333,22
188,UCmh5gdwCx6lN7gEC20leNVA,PDzMhOwm_bw,SURPRISING BEST FRIEND WITH DREAM BIRTHDAY!!,We surprised our buddy zane with a birthday he wont ever forget!! Thanks for all the help from: Kendall Jenner: https://www.instagram.com/kendalljenner/ Howie ...,['Music'],https://i.ytimg.com/vi/PDzMhOwm_bw/hqdefault.jpg,"['david', 'dobrik', 'lizzza', 'liza', 'koshy', 'kendall', 'jenner', 'keeping', 'up', 'with', 'the', 'kardashians', 'comedy', 'reality', 'funny', 'try', 'not', 'to', 'laugh', 'cringe', 'challenge', 'react', 'reaction', 'zane', 'hijazi', 'heath', 'hussar', 'vlog', 'vlogger', 'vine', 'viner', 'relationship', 'boyfriend', 'girlfriend', 'dance', 'dancing', 'singing', 'lip', 'sync']",31002,3202,831368,18243197,22
189,UCmh5gdwCx6lN7gEC20leNVA,q3Wt857We3E,HE HOOKED UP WITH HER MOM!! (LIVE FOOTAGE),He hooks up with her mom and records it... Live footage.. This was real... Also Jason get a wax from a persons first time waxing. LIMITED EDITION DAVID ...,['Music'],https://i.ytimg.com/vi/q3Wt857We3E/hqdefault.jpg,"['lizzza', 'lizza', 'liza', 'koshy', 'david', 'dobrik', 'vlog', 'vlogger', 'comedy', 'reality', 'boyfriend', 'girlfriend', 'kissing', 'hooking', 'up', 'dating', 'first', 'time', 'parents', 'meet', 'surprise', 'pun', 'punny', 'pet', 'alligator', 'animal', 'josh', 'peck', 'jason', 'nash', 'new', 'reveal', 'outgoing', 'scottysire', 'toddy', 'smith', 'heath', 'hussar', 'impressions', 'joke', 'joking', 'zane', 'hijazi', 'collab', 'try', 'not', 'to', 'laugh', 'cry', 'cringe', 'challenge', 'real', 'footage', 'live']",6438,3600,506761,16121947,22
190,UCmh5gdwCx6lN7gEC20leNVA,hTMt0wpPfyY,SURPRISING PEOPLE WITH KYLIE JENNER!!,We surprised a couple strangers with Kylie! Follow Kylie: https://www.instagram.com/kyliejenner/ Follow Stas: https://www.instagram.com/stassiebaby/ All merch ...,['Entertainment'],https://i.ytimg.com/vi/hTMt0wpPfyY/hqdefault.jpg,"['kylie', 'jenner', 'kardashian', 'david', 'dobrik', 'vlog', 'vlogger', 'how', 'to', 'surprising', 'people', 'with', 'try', 'not', 'laugh', 'comedy', 'reality', 'dating', 'boyfriend', 'girlfriend', 'challenge', 'react', 'reaction', 'first', 'time', 'jason', 'nash', 'jeff', 'josh', 'peck', 'drake', 'liza', 'lizza', 'koshy', 'painting']",23738,12179,1269962,31221299,22
191,UCmh5gdwCx6lN7gEC20leNVA,xX70GuZfs1Q,PUTTING HIS DRUNK TEXTS ON A BILLBOARD!!,I caught him texting my assistant natalie!! Follow the trick king: https://www.instagram.com/bbsdoingnothing/ Fx artits Credits Sidney Cumbie IG @ishootthedead ...,['Entertainment'],https://i.ytimg.com/vi/xX70GuZfs1Q/hqdefault.jpg,"['david', 'dobrik', 'vlog', 'vlogger', 'how', 'to', 'dating', 'boyfriend', 'girlfriend', 'text', 'messages', 'reveal', 'hidden', 'secret', 'comedy', 'jason', 'nash', 'first', 'time', 'toddy', 'smith', 'ilya', 'natalie', 'assistant']",15805,7826,788954,17331477,22
192,UCmh5gdwCx6lN7gEC20leNVA,D3mNAxkkMi8,WE HAD TO TEACH HER A LESSON!!,This got very emotional very quick! GO TO MY INSTAGRAM FOR MORE CONTENT: https://www.instagram.com/daviddobrik/?hl=en FOLLOW AJR: ...,['Music'],https://i.ytimg.com/vi/D3mNAxkkMi8/hqdefault.jpg,"['david', 'dobrik', 'vlog', 'vlogger', 'how', 'to', 'jason', 'nash', 'dating', 'relatonship', 'boyfriend', 'girlfriend', 'jonah', 'comedy', 'reality', 'try', 'not', 'laugh', 'react', 'reaction', 'cringe', 'challenge', 'zane', 'hijazi', 'food', 'surprise', 'heath', 'hussar', 'house', 'new', 'dream']",17708,4102,699008,22374277,22
193,UCmh5gdwCx6lN7gEC20leNVA,sWNIftiMkQw,CAUGHT THEM DOING THIS IN MY CAR!! (LIVE FOOTAGE),I catch Todd and Corinna doing something in my car... that you actually may not believe lol.. watch this video. SUBSCRIBE TO TODD AND CORINNA FOR ...,,https://i.ytimg.com/vi/sWNIftiMkQw/hqdefault.jpg,"['lizzza', 'lizza', 'liza', 'koshy', 'david', 'dobrik', 'vlog', 'vlogger', 'vlogs', 'you', 'wont', 'believe', 'what', 'happened', 'caught', 'on', 'camera', 'crazy', 'stunt', 'hilarious', 'realtionship', 'todd', 'smith', 'corinna', 'kopf', 'jason', 'nash', 'bignik', 'scottysire', 'vardan', 'party', 'festival', 'insane', 'cute', 'boyfriend', 'girlfriend', 'how', 'to', 'star', 'vine comp', 'davids vlogs', 'the', 'gabbie', 'show']",8137,3021,458232,15097414,22
194,UCmh5gdwCx6lN7gEC20leNVA,ygcBEIy1mho,HE GOT PUNCHED IN THE FACE!! (VERY PAINFUL),This was a very painful thing to watch!! I hope he gets better! All the merch is 30% off here: https://fanjoy.co/collections/david-dobrik GO TO MY INSTAGRAM FOR ...,,https://i.ytimg.com/vi/ygcBEIy1mho/hqdefault.jpg,"['david', 'dobrik', 'vlog', 'vlogger', 'how', 'to', 'dating', 'boyfriend', 'girlfriend', 'relationship', 'jason', 'nash', 'trisha', 'paytas', 'vine', 'viner', 'try', 'not', 'laugh', 'cringe', 'cry', 'challenge', 'reaction', 'react', 'zane', 'hijazi', 'heath', 'hussar', 'alex', 'ernst', 'scottysire', 'toddy', 'smith']",12935,2918,524360,14874672,22
195,UCmh5gdwCx6lN7gEC20leNVA,nCETC33hBRo,WE BURIED MY FRIEND IN THE BACKYARD!!,Ilya confesses his love to Natalie again.... Subscribe to Venom Trickshots: ...,['Entertainment'],https://i.ytimg.com/vi/nCETC33hBRo/hqdefault.jpg,"['david', 'dobrik', 'vlog', 'vlogger', 'how', 'to', 'dating', 'boyfriend', 'first', 'time', 'comedy', 'reality', 'funny', 'scare', 'jason', 'nash', 'natalie', 'zane', 'hijazi', 'jeff', 'todd', 'heath', 'hussar', 'money', 'trip', 'vacation', 'vine', 'viner']",12927,6201,703946,14016855,22
196,UCmh5gdwCx6lN7gEC20leNVA,X5uXcYL-fok,THIS STUNT PUT HIM IN THE HOSPITAL!!,This was very very stupid... Do not try this at home... Jonah attempts a bike stunt that does go very well. We are in the hospital now. He got some stitches.,,https://i.ytimg.com/vi/X5uXcYL-fok/hqdefault.jpg,"['lizzza', 'lizza', 'liza', 'koshy', 'david', 'dobrik', 'vlog', 'vlogger', 'vlogs', 'vine', 'viner', 'hilarious', 'comedy', 'reality', 'jonah', 'hill', 'accident', 'bike', 'motor', 'motorcycle', 'crazy', 'stunt', 'gone', 'wrong', 'hospital', 'visit', 'jason', 'nash', 'alex', 'ernst', 'scottysire', 'dating', 'boyfriend', 'girlfriend', 'toddy', 'smith', 'corinna']",6135,2761,447068,9098972,22
197,UCmh5gdwCx6lN7gEC20leNVA,zjOY2qTC2AU,EMOTIONAL SURPRISE WITH COURTENEY COX!!,The One Where Suzy Met Courteney NEW MERCH IS HERE: https://fanjoy.co/collections/david-dobrik Courteneys Facebook: ...,['Music'],https://i.ytimg.com/vi/zjOY2qTC2AU/hqdefault.jpg,"['david', 'dobrik', 'lizzza', 'lizza', 'liza', 'koshy', 'vlog', 'vlogger', 'how', 'to', 'dating', 'boyfriend', 'girlfriend', 'relationships', 'try', 'not', 'laugh', 'trisha', 'paytas', 'jason', 'nash', 'first', 'time', 'friends', 'friend', 'cast', 'courtney', 'cox', 'jennifer', 'aniston', 'celebrity', 'appearance', 'zane', 'hijazi', 'heath', 'hussar', 'toddy', 'smith', 'cringe', 'react', 'reaction', 'birthday', 'suprise', 'susy', 'emotional']",11174,2047,450635,10983952,22
198,UCmh5gdwCx6lN7gEC20leNVA,FC9fwD-H-2U,PEPPER SPRAY ACCIDENT!! (VERY BAD IDEA),This was a very bad idea!! SUBSCRIBE TO ALL THE BOYS: Danny Berk: https://www.youtube.com/channel/UCDEeGdNQvkJa7EXNHCk-84w Drew Dirksen: ...,,https://i.ytimg.com/vi/FC9fwD-H-2U/hqdefault.jpg,"['david', 'dobrik', 'vlog', 'vlogger', 'how', 'to', 'relationship', 'boyfriend', 'girlfriend', 'jason', 'nash', 'try', 'not', 'cringe', 'cry', 'challenge', 'react', 'reaction', 'laugh', 'comedy', 'reality', 'zane', 'hijazi', 'heath', 'hussar', 'bike', 'jump', 'surprise', 'jonah', 'hill', 'alex', 'ernst', 'pepper', 'spray']",8503,2618,436551,12423407,22
199,UCmh5gdwCx6lN7gEC20leNVA,iPFdERtYtSw,ASKING HER BEST FRIENDS TO HOOK UP WITH HER!!,We catch a man doing something illegal!! NEW PINK MERCH IS HERE: https://fanjoy.co/collections/david-dobrik Leave a comment on Jules Instagram: ...,,https://i.ytimg.com/vi/iPFdERtYtSw/hqdefault.jpg,"['david', 'dobrik', 'vlog', 'vlogger', 'how', 'to', 'dating', 'boyfriend', 'girlfriend', 'try', 'not', 'laugh', 'challenge', 'cringe', 'reaction', 'vine', 'viner', 'react', 'surprise', 'emotional', 'caught', 'on', 'camera', 'in', 'library', 'jason', 'nash', 'jeff', 'zane', 'hijazi', 'eating', 'food']",13502,5403,711731,18746343,22
200,UCWOA1ZGywLbqmigxE4Qlvuw,BQ7IAbWKmzg,D Smoke Stuns in the Finale with Last Supper | Rhythm + Flow | Netflix,"D Smoke shows his true artistry with an incredible final performance of Last Supper. Eat. Smoke. Take your time. It's a long dinner. Watch Rhythm + Flow, Only ...","['Music', 'Hip_hop_music']",https://i.ytimg.com/vi/BQ7IAbWKmzg/hqdefault.jpg,"['Rhythm + Flow', 'Rythm', 'Flow', 'Rhythm and Flow', 'd smoke', 'londynn b', 'troyman', 'flawless real talk', 'final four', 'final 4', 'competition', 'flow', 'hip hop', 'performance', 'full performance', 'stage', 'final', 'finale', 'music', 'winner', 'CardiB', 'Cardi', 'Chance the Rapper', 'Chance', 'TI', 'TIP', 'exclusive', 'sneak', 'peek', 'official video', 'money', 'hip-hop', 'new music', 'rapper', 'rap battle', 'netflix', 'contestants', 'loser celebrities', 'celebrity', 'what to watch', 'culture', 'top 4', 'RF-4!']",8737,1727,178476,9061031,24
201,UCWOA1ZGywLbqmigxE4Qlvuw,PtJ6yAGjsIs,Narcos | Opening Credits [HD] | Netflix,ALL EPISODES NOW STREAMING Watch Narcos Now: https://www.netflix.com/title/80025172 SUBSCRIBE: http://bit.ly/29qBUt7 About Narcos: In the second ...,"['Music_of_Latin_America', 'Music']",https://i.ytimg.com/vi/PtJ6yAGjsIs/hqdefault.jpg,"['Netflix', 'Netflix Original Series', 'Netflix Series', 'television', 'movies', 'streaming', 'movies online', 'television online', 'documentary', 'comedy', 'drama', '08282016NtflxUSCAN', 'watch movies', 'netflix and chill']",7918,1442,130741,10627014,24
202,UCWOA1ZGywLbqmigxE4Qlvuw,EIzazUv2gtI,The Devil All The Time starring Tom Holland &amp; Robert Pattinson | Official Trailer | Netflix,"Some people are just born to be buried. In Knockemstiff, Ohio and its neighboring backwoods, sinister characters — an unholy preacher (Robert Pattinson), ...","['Film', 'Entertainment', 'Television_program']",https://i.ytimg.com/vi/EIzazUv2gtI/hqdefault.jpg,"['Robert Pattinson', 'Tom Holland', 'Sebastian Stan', 'Bill Skarsgard', 'Eliza Scanlen', 'Mia Wasikowska', 'Pokey LaFarge', 'Riley Keough', 'Jason Clarke', 'Jake Gyllenhaal', 'Antonio Campos', 'Netflix Film', 'Netflix original', 'Trailers', 'Scary Movies', 'Thriller Movies', 'Movie Trailers', 'Horror Movies', 'Indie film', 'Southern Gothic', 'Donald Ray Pollock', 'Film adaptation', 'Film festival']",26003,6590,364499,13016700,24
203,UCWOA1ZGywLbqmigxE4Qlvuw,0Kcf0XNwbi4,I Am Not Okay With This Blooper Reel | Netflix | Now Streaming,"Dear Diary, I shouldn't have told you this, but it was too funny not to share. From the producers of Stranger Things and the director of The End of the F***ing ...","['Entertainment', 'Film', 'Television_program']",https://i.ytimg.com/vi/0Kcf0XNwbi4/hqdefault.jpg,"['I Am Not Okay With This', 'IANOWT', 'Wyatt Oleff', 'Sophia Lillis', 'Syatt', 'The End Of The Fucking World', 'TEOTFW', 'Charles Forsman', 'Chuck Forsman', 'Jonathan Entwistle', 'Bloopers', 'Blooper Video', 'Bloops', 'Funny', 'Outtakes']",1080,191,53048,2018953,24
204,UCWOA1ZGywLbqmigxE4Qlvuw,1JLUn2DFW4w,El Camino: A Breaking Bad Movie | Official Trailer | Netflix,"Picking up moments after the series finale of Breaking Bad ends, Aaron Paul is back as Jesse Pinkman in El Camino: A Breaking Bad Movie, directed by Vince ...","['Film', 'Entertainment']",https://i.ytimg.com/vi/1JLUn2DFW4w/hqdefault.jpg,"['Breaking Bad', 'Breaking Bad Movie', 'Breaking Bad Trailer', 'Vince Gilligan', 'Aaron Paul', 'Jesse Pinkman', 'El Camino', 'ECBBMT924!']",36544,6677,481459,19028065,24
205,UCWOA1ZGywLbqmigxE4Qlvuw,nkKjlXEp11Y,Flirting With Chase Stokes of Outer Banks | Charm Battle | Netflix,"Madison Bailey and Madelyn Cline put their charm to the test with Chase Stokes. Watch Outer Banks, Only on Netflix: https://www.netflix.com/title/80236268 ...","['Entertainment', 'Television_program']",https://i.ytimg.com/vi/nkKjlXEp11Y/hqdefault.jpg,"['Chase Stokes', 'Madison Bailey', 'Madelyn Cline', 'Outer Banks', 'OBX', 'John B', 'Kiara']",1510,386,88893,2618894,24
206,UCWOA1ZGywLbqmigxE4Qlvuw,edDSkAFrd5Y,Flirting with British Accents: Sex Education | Charm Battle | Netflix,"Asa Butterfield, Emma Mackey and Ncuti Gatwa battle it out to see who is the most charming using cheesy pick up lines. Watch Sex Education on Netflix: ...","['Television_program', 'Entertainment']",https://i.ytimg.com/vi/edDSkAFrd5Y/hqdefault.jpg,"['Sex', 'Education', 'Sex Education', 'Sex Education netflix', 'Asa Butterfield', 'Emma Mackey', 'Ncuti Gatwa', 'Flirting with British Accents', 'Charm Battle', 'Flirting', 'Butterfield', 'netflix january 2019', 'netflix and chill', 'netflix movies', 'trailer 2019', 'netflix series 2019', 'drama', 'comedy', 'fun', 'funny', 'charm battle', 'charming', 'flirt', 'flirting']",2033,877,141506,4400711,24
